seller_id,seller_state,seller_city,delivered_orders,late_deliveries,late_delivery_rate,late_dispatch_rate,avg_approval_to_carrier_days,avg_carrier_to_delivery_days,avg_purchase_to_delivery_days,avg_review_score,item_value,freight_value,late_rate_ci95_lower,late_rate_ci95_upper,minimum_volume_met,elevated_late_rate,overall_comparison_rate
a06c8ff043abea0528ee44171e2140a2,MG,divinopolis,8,0,0.0,0.0,0.6587977430555556,2.95822337962963,3.879386574074074,4.75,514.5,92.42999999999999,0.0,0.32440756488388023,False,False,0.06850149692735963
a1544b9ea0b2390e020537d4daa89049,SP,jundiai,8,0,0.0,0.0,1.8700245949074072,8.728292824074074,10.917319155092592,3.875,841.2,107.33,0.0,0.32440756488388023,False,False,0.06850149692735963
a2fa0bdc798ee84cdb08281337cf4fb6,SC,florianopolis,8,0,0.0,0.75,7.909176793981482,9.107935474537037,18.204419849537036,4.75,354.86,187.11,0.0,0.32440756488388023,False,False,0.06850149692735963
a36ac007a4d18f865c8d32c3b2402c2d,SP,barueri,8,0,0.0,0.125,3.5929600694444446,5.926481481481482,9.652709780092593,2.75,1229.79,161.17,0.0,0.32440756488388023,False,False,0.06850149692735963
a478c7961d6a992065b24e63b366f90b,SC,blumenau,8,0,0.0,0.125,1.8768576388888891,7.485341435185186,9.856011284722221,4.875,1281.5,170.06,0.0,0.32440756488388023,False,False,0.06850149692735963
a5259c149128e82c9d6d46e0c1c812bb,RO,ji parana,8,0,0.0,0.125,2.6856177662037037,16.325248842592593,19.34989728009259,3.875,1182.26,438.87,0.0,0.32440756488388023,False,False,0.06850149692735963
ae8bfdbf1c2a2a2dee92d799db0a31c6,PR,toledo,8,0,0.0,0.0,1.7956423611111112,7.071459780092592,8.8746875,4.125,339.92,146.22,0.0,0.32440756488388023,False,False,0.06850149692735963
b3f19518fcec265b2e97af287725f981,SP,tanabi,8,0,0.0,0.0,1.9249580439814813,8.355700231481482,10.665917245370371,4.375,444.92,124.88,0.0,0.32440756488388023,False,False,0.06850149692735963
b8114f2f589a6804810f04f99b36b498,SP,sao bernardo do campo,8,0,0.0,0.0,2.3129910714285713,2.685571469907407,4.987507233796296,4.75,1399.62,292.41,0.0,0.32440756488388023,False,False,0.06850149692735963
b81e3a6c866a764974fe849821abeebd,SP,maua,8,0,0.0,0.125,2.6028038194444445,3.175211226851852,6.141940104166666,4.625,836.1500000000001,216.86,0.0,0.32440756488388023,False,False,0.06850149692735963
b8578d2d823bd8e251f6fdd02b40902d,SC,blumenau,8,0,0.0,0.125,1.307913773148148,8.714982638888888,10.123227719907407,4.875,1223.7,218.54,0.0,0.32440756488388023,False,False,0.06850149692735963
bd149ed516d4c5d418d5781f8e18919f,SP,guarulhos,8,0,0.0,0.125,3.2997034143518515,5.000522280092593,8.387290219907408,4.875,414.0,141.94,0.0,0.32440756488388023,False,False,0.06850149692735963
c7a0a13cbcf29d5ce51c8f80afdc0b89,SC,laurentino,8,0,0.0,0.0,3.7789988425925927,7.077466724537037,10.866258680555555,4.125,483.08000000000004,174.72,0.0,0.32440756488388023,False,False,0.06850149692735963
c8cc60ffd415254af5d9b9f34f32c369,SP,sorocaba,8,0,0.0,0.0,1.1045182291666666,4.361728877314815,5.47861255787037,4.75,722.2,194.03,0.0,0.32440756488388023,False,False,0.06850149692735963
